TimeStamp,AccX,AccY,AccZ,GravX,GravY,GravZ,MagAccuracy,MagX,MagY,MagZ,AttPitch,AttYaw,AttRoll,rotX,rotY,rotZ
1497906175.5971,0.0204790737479925,-0.0470229350030422,-0.0861912295222282,0.00840581487864256,-0.990849375724792,-0.134710252285004,1.0,-26.8660278320312,-14.6885299682617,58.4744873046875,1.43541086092824,-1.63222804791097,0.0623184181007098,-0.448185473680496,0.121226735413074,-0.00207579578272998
1497906175.77795,0.0556990690529346,0.125369057059288,0.0649593025445938,0.00730447191745043,-0.986376762390137,-0.164339795708656,1.0,-25.3618469238281,-15.733528137207,58.9890747070312,1.40554316370773,-1.62712211729852,0.0444181365778122,0.0614890046417713,0.093966007232666,0.109336450695992
1497906175.95879,0.0281620807945728,-0.0929819196462631,-0.0483195558190346,0.0131434602662921,-0.988286375999451,-0.152043595910072,1.0,-23.8621520996094,-15.6541519165039,60.7133178710938,1.41758700671263,-1.67145373487781,0.0862309676674274,0.07029639929533,0.0755401030182838,0.0409970171749592
1497906176.13961,-0.0258975401520729,-0.053313210606575,-0.0746967121958733,0.00729707675054669,-0.983719885349274,-0.179560497403145,1.0,-21.3080139160156,-16.6952743530273,60.8518676757812,1.39010600176719,-1.64220175864398,0.040616192621352,-0.137285992503166,0.0355182290077209,0.143972352147102
1497906176.32045,-0.0493975766003132,0.106483906507492,0.071940191090107,-0.000788579694926739,-0.98123973608017,-0.192789793014526,1.0,-19.8805847167969,-17.290168762207,60.6204223632812,1.37679019115623,-1.59746044107807,-0.00409033726527222,-0.0126733435317874,-0.13757361471653,-0.0670654773712158
1497906176.50129,-0.0923252031207085,-0.146627202630043,0.0469290763139725,-0.00403404654935002,-0.984720468521118,-0.174095824360847,1.0,-18.3794250488281,-17.5850143432617,60.8413696289062,1.39576137412917,-1.56739048561237,-0.0231672691052273,-0.204537361860275,0.0869188010692596,-0.0103718703612685
1497906176.68211,0.0125683974474669,0.0353517644107342,-0.11511767655611,-0.000544472073670477,-0.983517646789551,-0.180811285972595,1.0,-17.10205078125,-18.1803665161133,60.4600219726562,1.38898422841282,-1.56150176716404,-0.00301126356584542,-0.120319604873657,-0.216050460934639,-0.0270691160112619
1497906176.86296,0.0341181196272373,0.0714024305343628,0.0472443290054798,-0.00604194635525346,-0.981497645378113,-0.191378846764565,1.0,-15.2252807617188,-18.6237869262695,60.4544067382812,1.37813240878738,-1.54923914407468,-0.0315601233008283,-0.0370572954416275,-0.248929798603058,0.0912165120244026
1497906177.04381,0.0327562503516674,-0.131044238805771,0.0271135270595551,0.00728281168267131,-0.987333476543427,-0.15849170088768,1.0,-13.3472900390625,-19.3674392700195,60.8961791992188,1.41146408861708,-1.64152184239877,0.0459184429377573,0.280652970075607,0.13045808672905,-0.0585740841925144
1497906177.22462,-0.0312304850667715,0.0342148244380951,-0.00648881355300546,0.00789979659020901,-0.98671418428421,-0.162273392081261,1.0,-11.3187255859375,-20.259880065918,59.986572265625,1.40760741832196,-1.67648254948097,0.0486436155190322,-0.248445451259613,0.0664681941270828,0.00118306081276387
1497906177.40547,-0.0187012571841478,0.0738493129611015,0.0221875812858343,0.0155579457059503,-0.983608841896057,-0.179643020033836,1.0,-10.6422119140625,-20.6316452026367,58.2578125,1.38948916483086,-1.72582933356068,0.0863892320101652,0.00351305166259408,-0.200051352381706,-0.0918792113661766
1497906177.58632,0.0182524379342794,-0.0406940467655659,-0.0264636930078268,0.0136231714859605,-0.988801181316376,-0.148615658283234,1.0,-10.4133605957031,-21.605354309082,57.2742919921875,1.42099797470361,-1.75186922727277,0.0914116685092835,0.213105633854866,-0.259983837604523,0.100044578313828
1497906177.76714,0.0479578413069248,0.0431430637836456,0.000202409821213223,0.0132451616227627,-0.990332365036011,-0.138080820441246,1.0,-11.6133117675781,-21.6089096069336,56.0004272460938,1.4316329455718,-1.76824832411774,0.095630654321652,-0.0675467103719711,0.0466996990144253,0.0108935106545687
1497906177.94798,-0.0235581081360579,0.0561444722115993,0.0114726517349482,0.00701758032664657,-0.98522162437439,-0.171140626072884,1.0,-12.5097045898438,-22.510856628418,53.5936279296875,1.39866310158468,-1.74641431321485,0.0409818033739679,-0.0530213452875614,-0.246817722916603,-0.0143151273950934
1497906178.12883,0.0305248908698559,-0.0144839808344841,0.00145390466786921,0.00835450273007154,-0.98536342382431,-0.170261889696121,1.0,-13.5581970214844,-22.8891372680664,52.8414916992188,1.39949300772047,-1.82226463092276,0.0490292188890739,0.0323532670736313,-0.480472236871719,-0.146817445755005
1497906178.30965,-0.0367879420518875,-0.0519983991980553,-0.0149552868679166,0.0125112095847726,-0.986072301864624,-0.165846109390259,1.0,-14.9084777832031,-22.8187637329102,52.6184692382812,1.40370250897662,-1.91957324330944,0.0752960523684837,-0.172663316130638,-0.524612009525299,-0.158083349466324
1497906178.49048,-0.0616729557514191,0.0374288745224476,0.0131917148828506,0.0100982477888465,-0.982024192810059,-0.188484683632851,1.0,-15.3536682128906,-24.0202407836914,52.4586791992188,1.38090212303309,-1.98748745000671,0.053524785224844,-0.0854963958263397,-0.51393848657608,-0.0350508950650692
1497906178.67133,-0.0559818521142006,0.0518589653074741,0.0863670706748962,0.00733683397993445,-0.981042921543121,-0.193651616573334,1.0,-15.2771911621094,-24.3955764770508,53.6553955078125,1.37577185022774,-2.05748304123338,0.0378686565323524,0.0630742684006691,-0.492079377174377,-0.157066002488136
1497906178.85214,-0.0666696652770042,-0.0321094691753387,0.0205750279128551,0.00204869196750224,-0.982554197311401,-0.185965046286583,1.0,-14.45068359375,-24.7683029174805,54.9264526367188,1.38373089619083,-2.14072901042508,0.0110160975242051,0.0582490153610706,-0.692105770111084,-0.070774607360363
1497906179.03299,-0.0188460107892752,0.0182123929262161,-0.0715819895267487,0.00210711825639009,-0.984200537204742,-0.177044719457626,1.0,-12.2727355957031,-25.5113906860352,56.3429565429688,1.39280066853117,-2.25999049443829,0.0119010543310903,0.136037528514862,-0.603962302207947,-0.12869456410408
1497906179.21384,0.00918867439031601,0.0491450503468513,0.0435222163796425,-0.0116758570075035,-0.980831444263458,-0.194507926702499,1.0,-10.1721496582031,-25.6540908813477,56.4146118164062,1.37468359676861,-2.30868668405143,-0.0599557203176544,-0.0549691617488861,-0.792162120342255,-0.0959689170122147
1497906179.39463,0.0155820492655039,-0.00985119957476854,0.078860379755497,-0.0154752377420664,-0.978826761245728,-0.204104512929916,1.0,-7.47039794921875,-26.0941696166992,55.5081787109375,1.36464898303802,-2.41711471740961,-0.0756753738832584,-0.066436342895031,-0.798529982566833,-0.211143761873245
1497906179.57547,0.00921519380062819,-0.0524870976805687,0.0182590316981077,-0.0103290854021907,-0.982211410999298,-0.18749426305294,1.0,-4.32192993164062,-25.7080001831055,55.2083129882812,1.381896343269,-2.57862797021097,-0.0550345095756555,0.128217935562134,-0.80231386423111,-0.207675516605377
1497906179.75632,-0.0197018571197987,0.0583122484385967,0.0549185946583748,0.00496186688542366,-0.984535992145538,-0.175112083554268,1.0,-0.94879150390625,-25.2457504272461,54.308837890625,1.3947053369056,-2.81864593600714,0.0283277978266188,-0.132865116000175,-0.722803890705109,-0.147858560085297
1497906179.93714,-0.0082988366484642,0.0512915514409542,0.0539849661290646,0.000623666099272668,-0.980734884738922,-0.195342391729355,1.0,1.07528686523438,-25.0123825073242,51.7587890625,1.37418875815263,-2.91583184449567,0.00319267084170016,-0.136470451951027,-0.59638249874115,-0.119332887232304
1497906180.11798,0.0146054774522781,-0.0336605422198772,0.0559984408318996,0.00913719832897186,-0.983917593955994,-0.178389191627502,1.0,3.01983642578125,-23.6547927856445,50.193359375,1.39120951792622,-3.05124322775482,0.0511758619797172,-0.0247415248304605,-0.376944959163666,-0.108030222356319
1497906180.29883,-0.00203192979097366,0.0177555400878191,0.0515300258994102,0.0104852989315987,-0.988702833652496,-0.149521961808205,1.0,3.54364013671875,-23.3529739379883,50.1954345703125,1.42034016126889,-3.10853778881757,0.0700108636871058,0.0287498235702515,-0.380467981100082,-0.0652816295623779
1497906180.47969,0.0413158684968948,0.0906403437256813,0.0740688741207123,0.00705449469387531,-0.986651718616486,-0.162691920995712,1.0,3.76864624023438,-23.3513870239258,48.6202392578125,1.40722307759589,-3.1107698216121,0.0433339185275651,-0.0533187165856361,-0.0706448405981064,0.00468887761235237
1497906180.66051,0.0173379182815552,-0.0358335822820663,0.021300071850419,0.00881564617156982,-0.987985372543335,-0.154295682907104,1.0,3.61593627929688,-22.6769180297852,48.6261596679688,1.41562708279811,-3.13610106937903,0.0570727117167791,0.0155692445114255,-0.0985472425818443,-0.164881587028503
1497906180.84136,-0.0777292847633362,-0.0441443361341953,-0.124499320983887,0.0166483484208584,-0.988005936145782,-0.153515815734863,1.0,4.36325073242188,-21.9991989135742,48.4061279296875,1.41576007795135,3.08382050757682,0.108024956061262,-0.159201174974442,-0.353955447673798,-0.0121509563177824
1497906181.0222,-0.0146269528195262,0.110330328345299,0.043351162225008,0.00678393477573991,-0.984506368637085,-0.175217613577843,1.0,4.51144409179688,-21.5481948852539,47.434814453125,1.39453618453226,3.11642937250431,0.0386978678288248,-0.0464967638254166,-0.119865074753761,-0.0701882019639015
1497906181.20302,0.0301393065601587,-0.0403319597244263,0.0388757102191448,0.0164915528148413,-0.987698435783386,-0.155498638749123,1.0,4.58432006835938,-21.0237350463867,49.0142211914062,1.41378125088274,3.0470554086327,0.105660958375539,-0.120872147381306,0.141663119196892,-0.0579068586230278
1497906181.38384,0.0378693155944347,-0.0431787632405758,-0.0885745957493782,-0.00954900402575731,-0.987247288227081,-0.15890771150589,1.0,3.98583984375,-21.401237487793,49.8365478515625,1.41092177883031,-3.06138738502605,-0.060019333850111,-0.129851907491684,0.175084084272385,0.107506342232227
1497906181.56469,0.0788278803229332,0.135443225502968,0.00207891268655658,-0.012772579677403,-0.986792087554932,-0.161487475037575,1.0,3.53732299804688,-21.7782211303711,50.6588134765625,1.40808753977114,-3.04381590544704,-0.0789289995651501,0.223562747240067,-0.0692392438650131,0.0552690587937832
1497906181.7455,0.0583410859107971,-0.184835746884346,-0.0135687291622162,-0.00545412395149469,-0.990869224071503,-0.134716182947159,1.0,3.76446533203125,-22.3032760620117,52.3792114257812,1.43555791876331,-3.10479476757155,-0.0404639350821756,0.334111392498016,-0.212666556239128,-0.0458075627684593
1497906181.92635,-0.0186885613948107,0.00628802413120866,0.0272270794957876,-0.0133548956364393,-0.98715353012085,-0.159215599298477,1.0,4.36746215820312,-23.0511703491211,52.3721923828125,1.41033388600829,-3.06825070067296,-0.0836834215501624,-0.175652027130127,0.465139091014862,0.0429397970438004
1497906182.1072,0.0368329584598541,0.0715823471546173,0.0115975635126233,-0.00291267153806984,-0.991214334964752,-0.132233545184135,1.0,4.59274291992188,-23.1259841918945,53.5712890625,1.43814198757079,-3.12373218008852,-0.022023159971919,0.219241797924042,-0.108065009117126,-0.00168915593530983
1497906182.28801,0.0310823917388916,0.0027769124135375,-0.0237892288714647,-0.0148012638092041,-0.994506657123566,-0.103621661663055,1.0,4.22015380859375,-23.727912902832,54.8416137695312,1.4659308110948,-2.98386611986218,-0.141879747470981,0.0835070759057999,0.536107063293457,0.260086804628372
1497906182.46885,-0.00715353386476636,0.148856103420258,0.0385075695812702,-0.000979400705546141,-0.991003930568695,-0.133829221129417,1.0,3.92047119140625,-23.8037490844727,54.3912353515625,1.43656074549414,-3.11078081588519,-0.00731815624055616,0.102959357202053,0.182183057069778,0.0039684409275651
1497906182.6497,0.029513830319047,-0.100809127092361,-0.0407559499144554,0.00635958323255181,-0.992757737636566,-0.119964875280857,1.0,4.14395141601562,-23.4285659790039,55.59423828125,1.4503721487713,3.11111843001582,0.0529624671999997,-0.0172878634184599,-0.277120471000671,-0.190972998738289
1497906182.83052,-0.0301010459661484,-0.0290905218571424,-0.0106109734624624,0.0153763145208359,-0.990028738975525,-0.140023797750473,1.0,4.44454956054688,-23.5771408081055,54.8426513671875,1.42946073360899,3.03731450469735,0.109373922457686,-0.0639263689517975,-0.20846551656723,0.0534982979297638
1497906183.01137,-0.0268662460148335,0.107836857438087,0.0417564064264297,0.00971536710858345,-0.990283131599426,-0.138726010918617,1.0,3.54275512695312,-23.1306686401367,55.5973510742188,1.43127835043427,3.07446323514077,0.0699186163990388,0.180519700050354,-0.0773521214723587,0.00248087081126869
1497906183.19221,0.0498359799385071,-0.132771506905556,-0.11131601780653,-0.00360184884630144,-0.991328239440918,-0.131359755992889,1.0,2.340087890625,-22.4605178833008,56.8792724609375,1.43900602012718,-3.08527817382533,-0.0274128580373846,0.133186176419258,0.281931430101395,0.248791918158531
1497906183.37302,-0.0432869605720043,0.10943204164505,0.0504358634352684,-0.0120871840044856,-0.988551914691925,-0.150396198034286,1.0,0.83917236328125,-22.2410049438477,57.3325805664062,1.41933678429868,-3.02434290572125,-0.0801965804167376,-0.00543022667989135,-0.0587087012827396,-0.104360334575176
1497906183.55386,0.0538031198084354,-0.028893705457449,0.00326631683856249,-0.00238100183196366,-0.991339445114136,-0.131302818655968,1.0,0.90789794921875,-20.6667404174805,59.2958984375,1.43909149249345,-3.09624989656126,-0.0181316819734739,0.189270555973053,-0.533044576644897,-0.086883656680584
1497906183.73471,-0.10718672722578,-0.0550974458456039,-0.0431195497512817,0.0154966656118631,-0.991212964057922,-0.131364703178406,1.0,2.32778930664062,-19.387336730957,60.4303588867188,1.43813193398098,3.02664200549772,0.117424050966252,-0.444721072912216,-0.088395282626152,-0.030709445476532
1497906183.91553,-0.0484564006328583,0.146275818347931,0.0148201826959848,0.0270788371562958,-0.986607849597931,-0.160846799612045,1.0,3.07235717773438,-18.0349197387695,60.8161010742188,1.40695401879244,2.98325772435174,0.166787758100617,0.131604969501495,-0.121867962181568,-0.124968789517879
1497906184.09638,0.00287100556306541,-0.21908375620842,-0.0548016913235188,0.021527798846364,-0.98860365152359,-0.148994699120522,1.0,4.56515502929688,-16.2305679321289,62.5549926757812,1.41967992342895,2.99516197479465,0.143493958627058,0.159398347139359,-0.152507066726685,-0.0355201736092567
1497906184.27722,0.0249515380710363,0.0255738254636526,0.015276332385838,0.0128444824367762,-0.988311886787415,-0.15190352499485,1.0,3.7353515625,-15.033805847168,63.240966796875,1.41775399423958,3.07136605282964,0.0843561748604196,-0.554313480854034,-0.222872540354729,-0.0211853384971619
1497906184.45806,0.0472322590649128,0.0882929563522339,0.0384491831064224,0.00551737565547228,-0.987325549125671,-0.15861214697361,1.0,3.3570556640625,-14.2100601196289,63.0983276367188,1.411414315599,3.12253750488724,0.0347713079504479,0.079778365790844,-0.0453815311193466,0.0863701999187469
1497906184.63888,-0.00868724100291729,-0.0973758697509766,-0.0152917802333832,0.0158741306513548,-0.990987777709961,-0.133008390665054,1.0,1.92547607421875,-12.5645523071289,62.0637817382812,1.4364401629809,3.02584143041122,0.118784981748228,0.11205343157053,-0.00885097216814756,-0.0338647626340389
1497906184.81972,0.00790000520646572,0.0779916271567345,-0.0311113391071558,0.00876259244978428,-0.982364773750305,-0.186768904328346,1.0,0.1240234375,-12.1938400268555,58.0187377929688,1.3827150501211,3.08769708574187,0.04688238466315,-0.0944096446037292,8.79406507010572e-05,0.0715392604470253
1497906185.00057,0.0352487675845623,-0.00727776670828462,0.0527826547622681,0.0128621943295002,-0.984924972057343,-0.172503113746643,1.0,-0.847381591796875,-13.0963363647461,56.2120971679688,1.39693985140504,3.05103315189418,0.0744243805292703,-0.0250264573842287,0.12858185172081,-0.0853035748004913
1497906185.18139,0.113246314227581,-0.0314701348543167,0.000358212360879406,0.0066725118085742,-0.989541232585907,-0.144096001982689,1.0,-2.19915771484375,-12.6505508422852,55.1671752929688,1.42604090751962,3.09902595590617,0.0462729605405345,-0.502636313438416,0.203558638691902,0.460255980491638
1497906185.36222,-0.000516531348694116,0.138028100132942,0.0673671439290047,0.0056282258592546,-0.982602059841156,-0.185638010501862,1.0,-1.06820678710938,-14.145378112793,52.7533569335938,1.38398839364545,3.11440496050954,0.030308997638825,0.148809373378754,0.182212755084038,0.030336532741785
1497906185.54307,0.0285960379987955,-0.0578148253262043,0.00563248340040445,0.011793976649642,-0.98664927482605,-0.162431806325912,1.0,1.561279296875,-15.2613143920898,53.0411987304688,1.40720826055224,3.06925934417996,0.0724815971720337,-0.0106337694451213,-0.0554374530911446,-0.0929923132061958
1497906185.72388,-0.0106837237253785,-0.0170049276202917,0.00305360648781061,0.0243403390049934,-0.98272043466568,-0.183488786220551,1.0,3.73837280273438,-15.7790298461914,53.7096557617188,1.38462661814782,3.01347970317917,0.131883032526697,-0.130232885479927,0.119505055248737,0.144667983055115
1497906185.90473,-0.0575931034982204,0.107779674232006,0.0122725050896406,0.0298831425607204,-0.983725726604462,-0.177174240350723,1.0,6.0714111328125,-17.7963485717773,54.6652221679688,1.39013854379685,2.97844222956573,0.167092643164524,0.229690074920654,-0.0359334014356136,-0.0572806820273399
1497906186.08558,0.0687675401568413,-0.18629115819931,-0.0137847783043981,0.0164222829043865,-0.98833042383194,-0.151437386870384,1.0,6.37533569335938,-18.7714462280273,56.9815673828125,1.41787579806668,3.03661012410135,0.108020603072322,-0.0941231101751328,0.3420589864254,0.0511763207614422
1497906186.26639,0.0322650708258152,0.0781317055225372,-0.068788468837738,0.0152965746819973,-0.98721981048584,-0.158628523349762,1.0,5.1810302734375,-20.2016372680664,58.9955444335938,1.41074959285395,3.06824324110236,0.0961329273939975,0.0601838193833828,-0.179695874452591,0.00535046914592385
1497906186.44723,0.00826207362115383,0.011454401537776,0.0567624866962433,0.0169912222772837,-0.990794003009796,-0.134307652711868,1.0,4.65966796875,-21.1039810180664,60.0383911132812,1.43500119640009,3.0548375717184,0.125841202664653,0.332199990749359,0.0188793651759624,-0.0772627890110016
1497906186.62808,0.0154659356921911,-0.0195061881095171,0.0329233594238758,0.0323093347251415,-0.993677377700806,-0.107523575425148,1.0,3.458740234375,-20.8832473754883,60.1915283203125,1.45828616873819,2.87337848513109,0.291902634722914,-0.1195023432374,-0.00817341078072786,-0.160248309373856
1497906186.80889,0.00576610304415226,0.11027205735445,0.00858207419514656,0.0206316020339727,-0.990139603614807,-0.138556435704231,1.0,2.18798828125,-21.936882019043,58.5338134765625,1.43024999340972,3.02990394301035,0.147817849328072,0.0738290250301361,-0.0568138472735882,-0.0333196930587292
1497906186.98974,0.0171366073191166,-0.0384711362421513,0.0427924692630768,0.0212545059621334,-0.994121611118317,-0.106162220239639,1.0,1.21237182617188,-21.7901077270508,58.1610717773438,1.46231470272422,2.97889926748197,0.197595365933566,-0.00366746564395726,0.112563416361809,0.143604695796967
1497906187.17059,0.0618174336850643,0.0171985980123281,-0.0466809906065464,0.0140950428321958,-0.990877211093903,-0.134028851985931,1.0,-0.58697509765625,-21.945686340332,56.736572265625,1.43561704791348,3.07398937954571,0.104779112134724,-0.250699490308762,0.250394433736801,0.0225706920027733
1497906187.35144,0.044948510825634,0.109902910888195,0.0612799152731895,0.009342260658741,-0.989480555057526,-0.144364029169083,1.0,-0.509857177734375,-22.4698867797852,55.6820678710938,1.42562092335245,3.11644080589091,0.0646231120412636,0.131550490856171,-0.034220602363348,0.0682641118764877
1497906187.53225,0.013925920240581,-0.244810909032822,-0.0239651054143906,0.025457015261054,-0.992829442024231,-0.116797223687172,1.0,-0.734283447265625,-22.6211624145508,56.6559448242188,1.45097045687499,2.96059496138098,0.214602766176175,0.319780498743057,0.018790228292346,-0.0645053461194038
1497906187.7131,-0.0382239557802677,0.0792420357465744,0.0358718484640121,0.0188605505973101,-0.990832626819611,-0.133772239089012,1.0,-0.355987548828125,-23.4447250366211,56.423583984375,1.43528671334416,3.00943713706026,0.140066800431032,-0.257404863834381,0.256231218576431,0.175044924020767
1497906187.89395,-0.0086787436157465,0.0829524099826813,0.0130815031006932,0.0207637045532465,-0.991643786430359,-0.127324059605598,1.0,0.097015380859375,-24.1932907104492,56.716796875,1.44142979309015,2.99590692077378,0.161654616003396,0.235983625054359,0.174340963363647,-0.101909473538399
1497906188.07477,0.00561601808294654,-0.131549775600433,-0.132280901074409,0.0196067597717047,-0.992397367954254,-0.12150327116251,1.0,-0.3505859375,-24.7952194213867,57.4620971679688,1.44740841646356,3.01435067629664,0.159988991977801,0.0397335030138493,-0.0185875985771418,0.0735584050416946
1497906188.25561,-0.00488039990887046,0.122173890471458,0.0384890586137772,0.0191626269370317,-0.98930037021637,-0.144629195332527,1.0,0.322601318359375,-24.3429489135742,57.6152954101562,1.42438060582473,3.03270612026781,0.131727623008997,0.0416151694953442,-0.324362277984619,-0.00622071465477347
1497906188.43645,0.0229433756321669,-0.00497780786827207,0.069630965590477,0.0185147542506456,-0.990307211875916,-0.137654647231102,1.0,-0.5767822265625,-24.4968490600586,59.1148681640625,1.43145162611962,3.046756245013,0.133699105368322,0.122689485549927,-0.159577935934067,-0.16821600496769
1497906188.61727,-0.062233742326498,-0.0727319195866585,-0.0159448962658644,0.0257194600999355,-0.989707052707672,-0.140778124332428,1.0,-0.203277587890625,-24.1210556030273,60.1676635742188,1.42719504368564,2.98598395547541,0.180702128290852,-0.346113383769989,-0.307613372802734,-0.0898111462593079
1497906188.79812,-0.0331640914082527,0.168983668088913,0.0359730124473572,0.00809390284121037,-0.98377251625061,-0.17923778295517,1.0,-0.351470947265625,-24.5711288452148,59.2639770507812,1.39039902694784,3.08685037364975,0.0451266879691805,0.0321265682578087,-0.283751994371414,-0.124209024012089
1497906188.97897,-0.0194160528481007,-0.20466411113739,-0.124336913228035,0.0255043096840382,-0.986055493354797,-0.16445092856884,1.0,-0.952667236328125,-24.2739486694336,60.6920776367188,1.40360156993668,2.98667518715395,0.153861897343249,-0.0940037220716476,0.0868987590074539,0.0292661469429731
1497906189.15978,0.0629713833332062,0.00590293016284704,-0.0366249978542328,0.0154130151495337,-0.986875236034393,-0.160747438669205,1.0,-1.40179443359375,-24.5010452270508,61.7406616210938,1.40860143931288,3.05349888929548,0.0955911966751068,-0.312899321317673,0.0456756502389908,-0.0641255676746368
1497906189.34062,0.0271328128874302,0.103103041648865,0.030272550880909,0.00950353965163231,-0.986892104148865,-0.161101400852203,1.0,-2.67135620117188,-25.8555526733398,61.88037109375,1.4087060087943,3.08098357476032,0.058922756806993,0.152984067797661,-0.036486554890871,0.0905799120664597
1497906189.52146,-0.0143127534538507,-0.136974647641182,-0.0187243092805147,0.0179748628288507,-0.992068946361542,-0.12440313398838,2.0,-48.4541931152344,-79.3836517333984,3.4874267578125,1.44476796235366,3.00059196454251,0.143495738860545,0.0996517315506935,-0.338401108980179,-0.0670890808105469
1497906189.70228,0.0039698863402009,0.0986471995711327,-0.00101924920454621,0.0053227161988616,-0.988173544406891,-0.153247103095055,2.0,-48.5237731933594,-80.7328643798828,1.4510498046875,1.41684944899507,3.09582148787352,0.0347189419428511,-0.0334981195628643,0.106433890759945,0.219095513224602
1497906189.88313,-0.0103373834863305,0.0272117629647255,0.0249883607029915,0.00633958028629422,-0.991002678871155,-0.133691966533661,2.0,-49.1240844726562,-80.6603240966797,2.12725830078125,1.43655127004224,3.07439907729176,0.0473838093832537,0.1948262155056,0.0172397848218679,-0.0465618968009949
1497906190.06397,0.0184023715555668,-0.0454509928822517,0.00386078283190727,-0.00422695698216558,-0.992482364177704,-0.122314766049385,2.0,-48.3758850097656,-80.2080078125,2.7303466796875,1.44810093420922,-3.09366974600946,-0.0345442813686892,-0.238956615328789,0.282341659069061,0.135659351944923
1497906190.24482,0.00660427194088697,0.157720357179642,0.069898284971714,-0.00172145932447165,-0.985967457294464,-0.166928917169571,2.0,-47.8500061035156,-80.4304504394531,1.30291748046875,1.403073263236,-3.12052917942154,-0.0103121629450175,0.0903451517224312,0.212751492857933,0.0589091554284096
1497906190.42561,0.021539120003581,-0.0501930825412273,0.0397420078516006,0.00723895663395524,-0.989937543869019,-0.141319766640663,2.0,-46.8774108886719,-79.8283996582031,4.007080078125,1.42881473063172,3.09545953080618,0.051179217148264,0.0290469992905855,0.0474954806268215,-0.0360648296773434
1497906190.60646,-0.0461292341351509,-0.0503959730267525,-0.133099615573883,0.0182666871696711,-0.987018585205078,-0.159563958644867,2.0,-43.0542907714844,-79.3647155761719,3.40716552734375,1.40949161031697,3.02919432049474,0.113982577769271,-0.123452536761761,-0.150131538510323,-0.0182824227958918
1497906190.78731,-0.0323687344789505,0.128836050629616,-0.00829862989485264,0.0111895361915231,-0.986090064048767,-0.165834665298462,2.0,-42.8274841308594,-79.8138427734375,3.253173828125,1.40380960548102,3.07198811141452,0.0673719283450906,0.114419154822826,0.030389130115509,-0.00722398934885859
1497906190.96812,-0.0185586512088776,-0.197901055216789,-0.00388182909227908,0.00761809991672635,-0.991094291210175,-0.132943734526634,2.0,-40.7322998046875,-78.6070709228516,4.3863525390625,1.43723778960143,3.0903181821124,0.0572405928701963,0.111219331622124,0.0318548567593098,0.0588836446404457
1497906191.14897,0.0258940141648054,0.024034021422267,-0.0197935085743666,0.0157777387648821,-0.986894130706787,-0.160595893859863,2.0,-39.4588012695312,-78.2256317138672,0.41326904296875,1.40871857273828,3.07438652756793,0.0979307013264018,-0.264406859874725,-0.0930237621068954,-0.122757337987423
1497906191.32982,0.0488574020564556,0.0319700054824352,0.02734893001616,0.0108654964715242,-0.987414360046387,-0.157781064510345,2.0,-40.8091125488281,-78.1555023193359,0.7152099609375,1.41197473517391,3.11171813605924,0.0687558433334815,0.166007161140442,-0.068683497607708,0.019742414355278
1497906191.51064,-0.079235702753067,-0.11656392365694,-0.0273908339440823,0.0247465651482344,-0.99159038066864,-0.127028107643127,2.0,-38.7223205566406,-74.8462219238281,-3.23370361328125,1.44101619539675,2.96863253545412,0.192401891042504,0.242555245757103,0.10510116070509,0.0198856052011251
1497906191.69149,-0.00448756571859121,0.134078115224838,-0.00726607954129577,0.00836329814046621,-0.987471640110016,-0.157574623823166,2.0,-42.1743469238281,-74.3320465087891,-5.77587890625,1.41233762702068,3.09652606971912,0.0530254062803325,0.108748905360699,-0.168391585350037,-0.0277723558247089
1497906191.87234,0.0082621518522501,-0.0226764157414436,0.116424150764942,0.0210347231477499,-0.990125715732574,-0.138595178723335,2.0,-42.3333740234375,-72.0828704833984,-5.2315673828125,1.43015078256546,2.98544187777535,0.15062149000746,0.105326354503632,-0.0235074330121279,-0.0364276953041553
1497906192.05315,-0.0309630166739225,-0.0663224458694458,0.063166506588459,0.00558764953166246,-0.990043520927429,-0.140650644898415,2.0,-44.2869262695312,-71.1886291503906,-7.3970947265625,1.42956570987041,3.10759837903704,0.0397062737661542,-0.0855003818869591,0.159972175955772,0.0795935094356537
1497906192.234,0.0187736507505178,0.103858105838299,0.0183176510035992,0.00278701772913337,-0.984290242195129,-0.176536038517952,2.0,-45.2589416503906,-71.9428863525391,-5.677490234375,1.39330788178614,3.12839092329002,0.0157859345217538,0.0837874338030815,0.047498382627964,-0.0115076480433345
1497906192.41485,0.0208268854767084,-0.0800682157278061,0.0241649653762579,0.00767653156071901,-0.98748242855072,-0.157542034983635,2.0,-45.7842102050781,-71.869384765625,-6.351318359375,1.41240593056258,3.09722538342383,0.0486883686831711,-0.0773808136582375,0.0720316544175148,-0.167256936430931
1497906192.59566,-0.0733612403273582,0.0454165637493134,0.0965185910463333,0.012661780230701,-0.984152555465698,-0.176871374249458,2.0,-44.6574401855469,-72.3148803710938,-7.48126220703125,1.39252962582802,3.05461977291529,0.0714655859947288,-0.26205450296402,-0.119039535522461,0.0393537059426308
1497906192.77651,-0.00703721679747105,0.102136127650738,0.0645732060074806,0.015673691406846,-0.985681056976318,-0.167890474200249,2.0,-42.7047729492188,-72.9826354980469,-8.31390380859375,1.40136636349011,3.01407205384922,0.0930868438342912,0.297912448644638,-0.0949007198214531,0.0296706967055798
